-0.5196187614448613,0.4546828845801049,-0.4476613745499319,0.10797666888053643,-0.7847842067243352,0.7164229311276458,-1.5024350511982068,0.,1.4972364803421285,-1.4730754280323006,0.6062687857015069,-0.582107733391661
-0.5363620464990866,0.4088407483635568,-0.5015653024298905,0.21362851824998552,-0.7770327706559002,0.6273475264970731,-1.4210730919360488,0.000012967458642362548,3.081306927910857,-2.8020848688787385,1.3165281918477574,-1.0373061328156037
-0.550003324720699,0.3630032067968888,-0.5532946109990621,0.315215048621478,-0.7579697985339453,0.5126332595339171,-1.3253441297990496,0.00003290823163187614,4.716668246522772,-3.9623106507465646,2.113330192601517,-1.3589725968252875
-0.5602453254485729,0.3176676643533449,-0.6017926651066751,0.4111586489906371,-0.7213775243456703,0.36367477616853683,-1.2128596717765658,0.0000541849055565263,6.367673199313341,-4.9323677653112465,2.97815616301605,-1.5428507290139224
-0.5662808663845538,0.2732189981813619,-0.6458636108229321,0.499841182178428,-0.6572512553697132,0.16735764077421875,-1.0805097687601006,0.00007178786382477967,8.00220674162045,-5.679848542774758,3.898276480028049,-1.575918281182317
-0.5649432422501632,0.22961333444320015,-0.68313172330473,0.5785578247719143,-0.5667581175222469,-0.050612440329864894,-0.9528333515457506,0.00008153544146597407,9.597943622229092,-6.0989680285478345,4.889877642510713,-1.3909020488293968
-0.5575106167349123,0.18817054890596321,-0.7131142553797855,0.6465836707731699,-0.6090589227922528,0.044904089089647756,-1.005809899823372,0.00008019891404479678,11.089471819562434,-6.229081208241977,5.895373214627373,-1.0349826033068457
-0.5487268016689452,0.15041086749858376,-0.7380279411820626,0.7059734353222945,-0.5688005106614691,-0.03597781570775421,-0.964908475587465,0.00006555601936095004,12.429274380883369,-6.237174683538641,6.831311816627181,-0.6392121192823874
-0.5391527524537677,0.11657404317279182,-0.758337900545389,0.75710317277555,-0.5941462485038093,0.02501734701929554,-1.0002422136647813,0.00003638244248225209,13.611238510338577,-6.154420754588197,7.684040815350576,-0.22722305960012434
-0.5293312371579613,0.08678058427894653,-0.7745994865837621,0.8005047057545158,-0.5726088369587493,-0.01413991321164787,-0.9822698522974751,-7.606112191059612e-6,14.635466973595253,-6.010649539686997,8.444660410195725,0.1801570237125935
-0.5197511927872065,0.0610397673242815,-0.7873977196292865,0.8367975475311434,-0.5786101792164532,0.005837973503340931,-0.9958578289478076,-0.00006584774925031151,15.506831915932722,-5.832529277094025,9.108559258953116,0.5657433798856469
-0.5107990650962302,0.03926568344893646,-0.7972809216172619,0.8666150557312744,-0.5721573047573972,-0.0014394438208806294,-0.9946092264111339,-0.00013705145232689557,16.23335285867863,-5.641609828677432,9.674868295788682,0.9168747342125759
-0.5027402386359294,0.0213004590827514,-0.8047212942799973,0.8905576692754776,-0.5701706832889335,0.00015262022553528035,-0.9977287024016729,-0.00021932665910185794,16.824728753720745,-5.453664548356123,10.14563183398225,1.2254323713824427
